order_id,product_id,quantity,price_at_order
4856,2809,3,4325.00
4856,728,1,6860.00
4856,3647,2,24095.00
4856,1566,3,7630.00
4857,4352,1,15645.00
4857,2271,2,9180.00
4858,895,2,1165.00
4858,3814,3,47450.00
4858,1733,1,14010.00
4859,2438,3,18535.00
4859,357,1,12095.00
4859,3276,2,57830.00
4859,1195,3,2265.00
4860,3981,1,25630.00
4860,1900,2,3915.00
4861,524,2,10725.00
4861,3443,3,32460.00
4861,1362,1,70995.00
4862,2067,3,23545.00
4862,4986,1,9280.00
4862,2905,2,5315.00
4862,824,3,11825.00
4863,3610,1,6365.00
4863,1529,2,1850.00
4864,153,2,13460.00
4864,3072,3,13170.00
4864,991,1,9730.00
4865,1696,3,57280.00
4865,4615,1,890.00
4865,2534,2,48000.00
4865,453,3,11535.00
4866,3239,1,17550.00
4866,1158,2,19085.00
4867,4782,2,72645.00
4867,2701,3,26180.00
4867,620,1,4465.00
4868,1325,3,4765.00
4868,4244,1,10450.00
4868,2163,2,33010.00
4868,82,3,71545.00
4869,2868,1,6035.00
4869,787,2,24095.00
4870,4411,2,8355.00
4870,2330,3,6915.00
4870,249,1,2400.00
4871,954,3,47450.00
4871,3873,1,13185.00
4871,1792,2,13720.00
4871,4711,3,9455.00
4872,2497,1,11270.00
4872,416,2,57830.00
4873,4040,2,3090.00
4873,1959,3,18100.00
4873,4878,1,18810.00
4874,583,3,32460.00
4874,3502,1,70170.00
4874,1421,2,26730.00
4874,4340,3,4190.00
4875,2126,1,9280.00
4875,45,2,5315.00
4876,3669,2,4050.00
4876,1588,3,6585.00
4876,4507,1,23820.00
4877,212,3,13170.00
4877,3131,1,8905.00
4877,1050,2,7465.00
4877,3969,3,2125.00
4878,1755,1,890.00
4878,4674,2,47175.00
4879,3298,2,18260.00
4879,1217,3,11820.00
4879,4136,1,57555.00
4880,4841,3,25355.00
4880,2760,1,3640.00
4880,679,2,15625.00
4880,3598,3,19360.00
4881,1384,1,10450.00
4881,4303,2,32185.00
4882,2927,2,23270.00
4882,846,3,9830.00
4882,3765,1,5040.00
4883,4470,3,6090.00
4883,2389,1,4600.00
4883,308,2,7135.00
4883,3227,3,24370.00
4884,1013,1,13185.00
4884,3932,2,15920.00
4885,2556,2,57005.00
4885,475,3,1440.00
4885,3394,1,47725.00
4886,4099,3,17275.00
4886,2018,1,18810.00
4886,4937,2,11545.00
4886,2856,3,55080.00
4887,642,1,70170.00
4887,3561,2,25905.00
4888,2185,2,4490.00
4888,104,3,11000.00
4888,3023,1,32735.00
4889,3728,3,5760.00
4889,1647,1,23820.00
4889,4566,2,9555.00
4889,2485,3,5590.00
4890,271,1,8905.00
4890,3190,2,6640.00
4891,1814,2,47175.00
4891,4733,3,12910.00
4891,2652,1,13445.00
4892,3357,3,10995.00
4892,1276,1,57555.00
4892,4195,2,1165.00
4892,2114,3,48275.00
4893,4900,1,2815.00
4893,2819,2,17825.00
4894,1443,2,32185.00
4894,4362,3,72920.00
4894,2281,1,26455.00
4895,2986,3,9005.00
4895,905,1,5040.00
4895,3824,2,10725.00
4895,1743,3,30260.00
4896,4529,1,3775.00
4896,2448,2,6310.00
4897,1072,2,15920.00
4897,3991,3,8630.00
4897,1910,1,7190.00
4898,2615,3,3640.00
4898,534,1,47725.00
4898,3453,2,13460.00
4898,1372,3,13995.00
4899,4158,1,21010.00
4899,2077,2,11545.00
4900,701,2,25905.00
4900,3620,3,3365.00
4900,1539,1,15350.00
4901,2244,3,10175.00
4901,163,1,32735.00
4901,3082,2,70445.00
4901,1001,3,27005.00
4902,3787,1,22995.00
4902,1706,2,9555.00
4903,330,2,6640.00
4903,3249,3,4325.00
4903,1168,1,6860.00
4904,1873,3,12910.00
4904,4792,1,15645.00
4904,2711,2,9180.00
4904,630,3,7740.00
4905,3416,1,56730.00
4905,1335,2,1165.00
4906,4959,2,17000.00
4906,2878,3,18535.00
4906,797,1,12095.00
4907,1502,3,72920.00
4907,4421,1,25630.00
4907,2340,2,3915.00
4907,259,3,15900.00
4908,3045,1,7240.00
4908,964,2,10725.00
4909,4588,2,8510.00
4909,2507,3,23545.00
4909,426,1,7080.00
4910,1131,3,8630.00
4910,4050,1,6365.00
4910,1969,2,1850.00
4910,4888,3,6585.00
4911,2674,1,46900.00
4911,593,2,13460.00
4912,4217,2,10720.00
4912,2136,3,57280.00
4912,55,1,1715.00
4913,760,3,3365.00
4913,3679,1,17550.00
4913,1598,2,19085.00
4913,4517,3,11820.00
4914,2303,1,31910.00
4914,222,2,70445.00
4915,3846,2,8730.00
4915,1765,3,4765.00
4915,4684,1,10450.00
4916,389,3,4325.00
4916,3308,1,6035.00
4916,1227,2,24095.00
4916,4146,3,9830.00
4917,1932,1,15645.00
4917,4851,2,8355.00
4918,3475,2,3365.00
4918,1394,3,47450.00
4918,4313,1,13185.00
4919,18,3,18535.00
4919,2937,1,11270.00
4919,856,2,57830.00
4919,3775,3,1440.00
4920,1561,1,25630.00
4920,4480,2,3090.00
4921,3104,2,9900.00
4921,1023,3,32460.00
4921,3942,1,70170.00
4922,4647,3,22720.00
4922,2566,1,9280.00
4922,485,2,5315.00
4922,3404,3,11000.00
4923,1190,1,6365.00
4923,4109,2,4050.00
4924,2733,2,12635.00
4924,652,3,13170.00
4924,3571,1,8905.00
4925,4276,3,56455.00
4925,2195,1,890.00
4925,114,2,48000.00
4925,3033,3,13735.00
4926,819,1,17550.00
4926,3738,2,18260.00
4927,2362,2,72645.00
4927,281,3,26180.00
4927,3200,1,3640.00
4928,3905,3,6965.00
4928,1824,1,10450.00
4928,4743,2,32185.00
4928,2662,3,70720.00
4929,448,1,6035.00
4929,3367,2,23270.00
4930,1991,2,8355.00
4930,4910,3,6090.00
4930,2829,1,4600.00
4931,3534,3,46625.00
4931,1453,1,13185.00
4931,4372,2,15920.00
4931,2291,3,9455.00
4932,77,1,11270.00
4932,2996,2,57005.00
4933,1620,2,3090.00
4933,4539,3,17275.00
4933,2458,1,18810.00
4934,3163,3,31635.00
4934,1082,1,70170.00
4934,4001,2,25905.00
4934,1920,3,4190.00
4935,4706,1,8455.00
4935,2625,2,4490.00
4936,1249,2,4050.00
4936,4168,3,5760.00
4936,2087,1,23820.00
4937,2792,3,15370.00
4937,711,1,8905.00
4937,3630,2,6640.00
4937,1549,3,2125.00
4938,4335,1,3090.00
4938,2254,2,47175.00
4939,878,2,18260.00
4939,3797,3,10995.00
4939,1716,1,57555.00
4940,2421,3,25355.00
4940,340,1,3640.00
4940,3259,2,17825.00
4940,1178,3,19360.00
4941,3964,1,9625.00
4941,1883,2,32185.00
4942,507,2,23270.00
4942,3426,3,9005.00
4942,1345,1,5040.00
4943,2050,3,6090.00
4943,4969,1,3775.00
4943,2888,2,6310.00
4943,807,3,24370.00
4944,3593,1,12360.00
4944,1512,2,15920.00
4945,136,2,57005.00
4945,3055,3,3640.00
4945,974,1,47725.00
4946,1679,3,17275.00
4946,4598,1,21010.00
4946,2517,2,11545.00
4946,436,3,55080.00
4947,3222,1,72370.00
4947,1141,2,25905.00
4948,4765,2,6690.00
4948,2684,3,10175.00
4948,603,1,32735.00
4949,1308,3,5760.00
4949,4227,1,22995.00
4949,2146,2,9555.00
4949,65,3,5590.00
4950,2851,1,8080.00
4950,770,2,6640.00
4951,4394,2,46350.00
4951,2313,3,12910.00
4951,232,1,13445.00
4952,937,3,10995.00
4952,3856,1,56730.00
4952,1775,2,1165.00
4952,4694,3,47450.00
4953,2480,1,2815.00
4953,399,2,17825.00
4954,4023,2,31360.00
4954,1942,3,72920.00
4954,4861,1,25630.00
4955,566,3,9005.00
4955,3485,1,7240.00
4955,1404,2,10725.00
4955,4323,3,32460.00
4956,2109,1,3775.00
4956,28,2,6310.00
4957,3652,2,15095.00
4957,1571,3,8630.00
4957,4490,1,6365.00
4958,195,3,3640.00
4958,3114,1,46900.00
4958,1033,2,13460.00
4958,3952,3,13170.00
4959,1738,1,21010.00
4959,4657,2,10720.00
4960,3281,2,25080.00
4960,1200,3,3365.00
4960,4119,1,17550.00
4961,4824,3,9350.00
4961,2743,1,31910.00
4961,662,2,70445.00
4961,3581,3,26180.00
4962,1367,1,22995.00
4962,4286,2,8730.00
4963,2910,2,5815.00
4963,829,3,4325.00
4963,3748,1,6035.00
4964,4453,3,12085.00
4964,2372,1,15645.00
4964,291,2,9180.00
4964,3210,3,6915.00
4965,996,1,56730.00
4965,3915,2,3365.00
4966,2539,2,17000.00
4966,458,3,18535.00
4966,3377,1,11270.00
4967,4082,3,72095.00
4967,2001,1,25630.00
4967,4920,2,3090.00
4967,2839,3,18100.00
4968,625,1,7240.00
4968,3544,2,9900.00
4969,2168,2,8510.00
4969,87,3,23545.00
4969,3006,1,9280.00
4970,3711,3,10830.00
4970,1630,1,6365.00
4970,4549,2,4050.00
4970,2468,3,6585.00
4971,254,1,46900.00
4971,3173,2,12635.00
4972,1797,2,10720.00
4972,4716,3,56455.00
4972,2635,1,890.00
4973,3340,3,2540.00
4973,1259,1,17550.00
4973,4178,2,18260.00
4973,2097,3,11820.00
4974,4883,1,31085.00
4974,2802,2,72645.00
4975,1426,2,8730.00
4975,4345,3,6965.00
4975,2264,1,10450.00
4976,2969,3,3500.00
4976,888,1,6035.00
4976,3807,2,23270.00
4976,1726,3,9830.00
4977,4512,1,14820.00
4977,2431,2,8355.00
4978,1055,2,3365.00
4978,3974,3,46625.00
4978,1893,1,13185.00
4979,2598,3,20735.00
4979,517,1,11270.00
4979,3436,2,57005.00
4979,1355,3,1440.00
4980,4141,1,27830.00
4980,2060,2,3090.00
4981,684,2,9900.00
4981,3603,3,31635.00
4981,1522,1,70170.00
4982,2227,3,22720.00
4982,146,1,9280.00
4982,3065,2,4490.00
4982,984,3,11000.00
4983,3770,1,5540.00
4983,1689,2,4050.00
4984,313,2,12635.00
4984,3232,3,15370.00
4984,1151,1,8905.00
4985,1856,3,56455.00
4985,4775,1,3090.00
4985,2694,2,47175.00
4985,613,3,13735.00
4986,3399,1,16725.00
4986,1318,2,18260.00
4987,4942,2,71820.00
4987,2861,3,25355.00
4987,780,1,3640.00
4988,1485,3,6965.00
4988,4404,1,9625.00
4988,2323,2,32185.00
4988,242,3,70720.00
4989,3028,1,8235.00
4989,947,2,23270.00
4990,4571,2,10555.00
4990,2490,3,6090.00
4990,409,1,4600.00
4991,1114,3,46625.00
4991,4033,1,12360.00
4991,1952,2,15920.00
4991,4871,3,8630.00
4992,2657,1,10445.00
4992,576,2,57005.00
4993,4200,2,2265.00
4993,2119,3,17275.00
4993,38,1,18810.00
4994,743,3,31635.00
4994,3662,1,72370.00
4994,1581,2,25905.00
4994,4500,3,3365.00
4995,2286,1,8455.00
4995,205,2,4490.00
4996,3829,2,3225.00
4996,1748,3,5760.00
4996,4667,1,22995.00
4997,372,3,15370.00
4997,3291,1,8080.00
4997,1210,2,6640.00
4997,4129,3,4325.00
4998,1915,1,3090.00
4998,4834,2,46350.00
4999,3458,2,20460.00
4999,1377,3,10995.00
4999,4296,1,56730.00
5000,1,3,25355.00
5000,2920,1,2815.00
5000,839,2,17825.00
5000,3758,3,18535.00
5001,1544,1,9625.00
5001,4463,2,31360.00
5002,3087,2,22445.00
5002,1006,3,9005.00
5002,3925,1,7240.00
5003,4630,3,5265.00
5003,2549,1,3775.00
5003,468,2,6310.00
5003,3387,3,23545.00
5004,1173,1,12360.00
5004,4092,2,15095.00
5005,2716,2,56180.00
5005,635,3,3640.00
5005,3554,1,46900.00
5006,4259,3,16450.00
5006,2178,1,21010.00
5006,97,2,11545.00
5006,3016,3,57280.00
5007,802,1,72370.00
5007,3721,2,25080.00
5008,2345,2,6690.00
5008,264,3,10175.00
5008,3183,1,31910.00
5009,3888,3,7960.00
5009,1807,1,22995.00
5009,4726,2,8730.00
5009,2645,3,4765.00
5010,431,1,8080.00
5010,3350,2,5815.00
5011,1974,2,46350.00
5011,4893,3,12085.00
5011,2812,1,15645.00
5012,3517,3,10170.00
5012,1436,1,56730.00
5012,4355,2,3365.00
5012,2274,3,47450.00
5013,60,1,2815.00
5013,2979,2,17000.00
5014,1603,2,31360.00
5014,4522,3,72095.00
5014,2441,1,25630.00
5015,3146,3,8180.00
5015,1065,1,7240.00
5015,3984,2,9900.00
5015,1903,3,32460.00
5016,4689,1,2950.00
5016,2608,2,8510.00
5017,1232,2,15095.00
5017,4151,3,10830.00
5017,2070,1,6365.00
5018,2775,3,2815.00
5018,694,1,46900.00
5018,3613,2,12635.00
5018,1532,3,13170.00
5019,4318,1,20185.00
5019,2237,2,10720.00
5020,861,2,25080.00
5020,3780,3,2540.00
5020,1699,1,17550.00
5021,2404,3,9350.00
5021,323,1,31910.00
5021,3242,2,72645.00
5021,1161,3,26180.00
5022,3947,1,22170.00
5022,1866,2,8730.00
5023,490,2,5815.00
5023,3409,3,3500.00
5023,1328,1,6035.00
5024,2033,3,12085.00
5024,4952,1,14820.00
5024,2871,2,8355.00
5024,790,3,6915.00
5025,3576,1,55905.00
5025,1495,2,3365.00
5026,119,2,17000.00
5026,3038,3,20735.00
5026,957,1,11270.00
5027,1662,3,72095.00
5027,4581,1,27830.00
5027,2500,2,3090.00
5027,419,3,18100.00
5028,3205,1,6415.00
5028,1124,2,9900.00
5029,4748,2,7685.00
5029,2667,3,22720.00
5029,586,1,9280.00
5030,1291,3,10830.00
5030,4210,1,5540.00
5030,2129,2,4050.00
5030,48,3,6585.00
5031,2834,1,49100.00
5031,753,2,12635.00
5032,4377,2,12920.00
5032,2296,3,56455.00
5032,215,1,890.00
5033,920,3,2540.00
5033,3839,1,16725.00
5033,1758,2,18260.00
5033,4677,3,10995.00
5034,2463,1,31085.00
5034,382,2,72645.00
5035,4006,2,7905.00
5035,1925,3,6965.00
5035,4844,1,9625.00
5036,549,3,3500.00
5036,3468,1,8235.00
5036,1387,2,23270.00
5036,4306,3,9005.00
5037,2092,1,14820.00
5037,11,2,8355.00
5038,3635,2,2540.00
5038,1554,3,46625.00
5038,4473,1,12360.00
5039,178,3,20735.00
5039,3097,1,10445.00
5039,1016,2,57005.00
5039,3935,3,3640.00
5040,1721,1,27830.00
5040,4640,2,2265.00
5041,3264,2,12100.00
5041,1183,3,31635.00
5041,4102,1,72370.00
5042,4807,3,24920.00
5042,2726,1,8455.00
5042,645,2,4490.00
5042,3564,3,10175.00
5043,1350,1,5540.00
5043,4269,2,3225.00
5044,2893,2,11810.00
5044,812,3,15370.00
5044,3731,1,8080.00
5045,4436,3,55630.00
5045,2355,1,3090.00
5045,274,2,47175.00
5045,3193,3,12910.00
5046,979,1,16725.00
5046,3898,2,20460.00
5047,2522,2,71820.00
5047,441,3,25355.00
5047,3360,1,2815.00
5048,4065,3,6140.00
5048,1984,1,9625.00
5048,4903,2,31360.00
5048,2822,3,72920.00
5049,608,1,8235.00
5049,3527,2,22445.00
5050,2151,2,10555.00
5050,70,3,6090.00
5050,2989,1,3775.00
5051,3694,3,48825.00
5051,1613,1,12360.00
5051,4532,2,15095.00
5051,2451,3,8630.00
5052,237,1,10445.00
5052,3156,2,56180.00
5053,1780,2,2265.00
5053,4699,3,16450.00
5053,2618,1,21010.00
5054,3323,3,30810.00
5054,1242,1,72370.00
5054,4161,2,25080.00
5054,2080,3,3365.00
5055,4866,1,7630.00
5055,2785,2,6690.00
5056,1409,2,3225.00
5056,4328,3,7960.00
5056,2247,1,22995.00
5057,2952,3,14545.00
5057,871,1,8080.00
5057,3790,2,5815.00
5057,1709,3,4325.00
5058,4495,1,2265.00
5058,2414,2,46350.00
5059,1038,2,20460.00
5059,3957,3,10170.00
5059,1876,1,56730.00
5060,2581,3,27555.00
5060,500,1,2815.00
5060,3419,2,17000.00
5060,1338,3,18535.00
5061,4124,1,11825.00
5061,2043,2,31360.00
5062,667,2,22445.00
5062,3586,3,8180.00
5062,1505,1,7240.00
5063,2210,3,5265.00
5063,129,1,3775.00
5063,3048,2,8510.00
5063,967,3,23545.00
5064,3753,1,11535.00
5064,1672,2,15095.00
5065,296,2,56180.00
5065,3215,3,2815.00
5065,1134,1,46900.00
5066,1839,3,16450.00
5066,4758,1,20185.00
5066,2677,2,10720.00
5066,596,3,57280.00
5067,3382,1,71545.00
5067,1301,2,25080.00
5068,4925,2,5865.00
5068,2844,3,9350.00
5068,763,1,31910.00
5069,1468,3,7960.00
5069,4387,1,22170.00
5069,2306,2,8730.00
5069,225,3,4765.00
5070,3011,1,10280.00
5070,930,2,5815.00
5071,4554,2,48550.00
5071,2473,3,12085.00
5071,392,1,15645.00
5072,1097,3,10170.00
5072,4016,1,55905.00
5072,1935,2,3365.00
5072,4854,3,46625.00
5073,2640,1,1990.00
5073,559,2,17000.00
5074,4183,2,30535.00
5074,2102,3,72095.00
5074,21,1,25630.00
5075,726,3,8180.00
5075,3645,1,6415.00
5075,1564,2,9900.00
5075,4483,3,31635.00
5076,2269,1,2950.00
5076,188,2,8510.00
5077,3812,2,14270.00
5077,1731,3,10830.00
5077,4650,1,5540.00
5078,355,3,2815.00
5078,3274,1,49100.00
5078,1193,2,12635.00
5078,4112,3,15370.00
5079,1898,1,20185.00
5079,4817,2,12920.00
5080,3441,2,27280.00
5080,1360,3,2540.00
5080,4279,1,16725.00
5081,4984,3,11550.00
5081,2903,1,31085.00
5081,822,2,72645.00
5081,3741,3,25355.00
5082,1527,1,22170.00
5082,4446,2,7905.00
5083,3070,2,4990.00
5083,989,3,3500.00
5083,3908,1,8235.00
5084,4613,3,11260.00
5084,2532,1,14820.00
5084,451,2,8355.00
5084,3370,3,6090.00
5085,1156,1,55905.00
5085,4075,2,2540.00
5086,2699,2,16175.00
5086,618,3,20735.00
5086,3537,1,10445.00
5087,4242,3,71270.00
5087,2161,1,27830.00
5087,80,2,3090.00
5087,2999,3,17275.00
5088,785,1,6415.00
5088,3704,2,12100.00
5089,2328,2,7685.00
5089,247,3,22720.00
5089,3166,1,8455.00
5090,3871,3,10005.00
5090,1790,1,5540.00
5090,4709,2,3225.00
5090,2628,3,5760.00
5091,414,1,49100.00
5091,3333,2,11810.00
5092,1957,2,12920.00
5092,4876,3,55630.00
5092,2795,1,3090.00
5093,3500,3,4740.00
5093,1419,1,16725.00
5093,4338,2,20460.00
5093,2257,3,10995.00
5094,43,1,31085.00
5094,2962,2,71820.00
5095,1586,2,7905.00
5095,4505,3,6140.00
5095,2424,1,9625.00
5096,3129,3,2675.00
5096,1048,1,8235.00
5096,3967,2,22445.00
5096,1886,3,9005.00
5097,4672,1,13995.00
5097,2591,2,10555.00
5098,1215,2,2540.00
5098,4134,3,48825.00
5098,2053,1,12360.00
5099,2758,3,19910.00
5099,677,1,10445.00
5099,3596,2,56180.00
5099,1515,3,3640.00
5100,4301,1,27005.00
5100,2220,2,2265.00
5101,844,2,12100.00
5101,3763,3,30810.00
5101,1682,1,72370.00
5102,2387,3,24920.00
5102,306,1,8455.00
5102,3225,2,6690.00
5102,1144,3,10175.00
5103,3930,1,7740.00
5103,1849,2,3225.00
5104,473,2,11810.00
5104,3392,3,14545.00
5104,1311,1,8080.00
5105,2016,3,55630.00
5105,4935,1,2265.00
5105,2854,2,46350.00
5105,773,3,12910.00
5106,3559,1,15900.00
5106,1478,2,20460.00
5107,102,2,71820.00
5107,3021,3,27555.00
5107,940,1,2815.00
5108,1645,3,6140.00
5108,4564,1,11825.00
5108,2483,2,31360.00
5108,402,3,72920.00
5109,3188,1,7410.00
5109,1107,2,22445.00
5110,4731,2,9730.00
5110,2650,3,5265.00
5110,569,1,3775.00
5111,1274,3,48825.00
5111,4193,1,11535.00
5111,2112,2,15095.00
5111,31,3,8630.00
5112,2817,1,12645.00
5112,736,2,56180.00
5113,4360,2,4465.00
5113,2279,3,16450.00
5113,198,1,21010.00
5114,903,3,30810.00
5114,3822,1,71545.00
5114,1741,2,25080.00
5114,4660,3,2540.00
5115,2446,1,7630.00
5115,365,2,6690.00
5116,3989,2,2400.00
5116,1908,3,7960.00
5116,4827,1,22170.00
5117,532,3,14545.00
5117,3451,1,10280.00
5117,1370,2,5815.00
5117,4289,3,3500.00
5118,2075,1,2265.00
5118,4994,2,48550.00
5119,3618,2,19635.00
5119,1537,3,10170.00
5119,4456,1,55905.00
5120,161,3,27555.00
5120,3080,1,1990.00
5120,999,2,17000.00
5120,3918,3,20735.00
5121,1704,1,11825.00
5121,4623,2,30535.00
5122,3247,2,24645.00
5122,1166,3,8180.00
5122,4085,1,6415.00
5123,4790,3,7465.00
5123,2709,1,2950.00
5123,628,2,8510.00
5123,3547,3,22720.00
5124,1333,1,11535.00
5124,4252,2,14270.00
5125,2876,2,55355.00
5125,795,3,2815.00
5125,3714,1,49100.00
5126,4419,3,15625.00
5126,2338,1,20185.00
5126,257,2,10720.00
5126,3176,3,56455.00
5127,962,1,71545.00
5127,3881,2,27280.00
5128,2505,2,5865.00
5128,424,3,9350.00
5128,3343,1,31085.00
5129,4048,3,7135.00
5129,1967,1,22170.00
5129,4886,2,7905.00
5129,2805,3,6965.00
5130,591,1,10280.00
5130,3510,2,4990.00
5131,2134,2,48550.00
5131,53,3,12085.00
5131,2972,1,14820.00
5132,3677,3,12370.00
5132,1596,1,55905.00
5132,4515,2,2540.00
5132,2434,3,46625.00
5133,220,1,1990.00
5133,3139,2,16175.00
5134,1763,2,30535.00
5134,4682,3,71270.00
5134,2601,1,27830.00
5135,3306,3,7355.00
5135,1225,1,6415.00
5135,4144,2,12100.00
5135,2063,3,31635.00
5136,4849,1,2125.00
5136,2768,2,7685.00
5137,1392,2,14270.00
5137,4311,3,10005.00
5137,2230,1,5540.00
5138,2935,3,1990.00
5138,854,1,49100.00
5138,3773,2,11810.00
5138,1692,3,15370.00
5139,4478,1,19360.00
5139,2397,2,12920.00
5140,1021,2,27280.00
5140,3940,3,4740.00
5140,1859,1,16725.00
5141,2564,3,11550.00
5141,483,1,31085.00
5141,3402,2,71820.00
5141,1321,3,25355.00
5142,4107,1,24370.00
5142,2026,2,7905.00
5143,650,2,4990.00
5143,3569,3,2675.00
5143,1488,1,8235.00
5144,2193,3,11260.00
5144,112,1,14820.00
5144,3031,2,10555.00
5144,950,3,6090.00
5145,3736,1,55080.00
5145,1655,2,2540.00
5146,279,2,16175.00
5146,3198,3,19910.00
5146,1117,1,10445.00
5147,1822,3,71270.00
5147,4741,1,27005.00
5147,2660,2,2265.00
5147,579,3,17275.00
5148,3365,1,5590.00
5148,1284,2,12100.00
5149,4908,2,6860.00
5149,2827,3,24920.00
5149,746,1,8455.00
5150,1451,3,10005.00
5150,4370,1,7740.00
5150,2289,2,3225.00
5150,208,3,5760.00
5151,2994,1,48275.00
5151,913,2,11810.00
5152,4537,2,12095.00
5152,2456,3,55630.00
5152,375,1,3090.00
5153,1080,3,4740.00
5153,3999,1,15900.00
5153,1918,2,20460.00
5153,4837,3,10170.00
5154,2623,1,30260.00
5154,542,2,71820.00
5155,4166,2,7080.00
5155,2085,3,6140.00
5155,4,1,9625.00
5156,709,3,2675.00
5156,3628,1,7410.00
5156,1547,2,22445.00
5156,4466,3,8180.00
5157,2252,1,13995.00
5157,171,2,10555.00
5158,3795,2,1715.00
5158,1714,3,48825.00
5158,4633,1,11535.00
5159,338,3,19910.00
5159,3257,1,12645.00
5159,1176,2,56180.00
5159,4095,3,2815.00
5160,1881,1,27005.00
5160,4800,2,4465.00
5161,3424,2,11275.00
5161,1343,3,30810.00
5161,4262,1,71545.00
5162,4967,3,24095.00
5162,2886,1,7630.00
5162,805,2,6690.00
5162,3724,3,9350.00
5163,1510,1,7740.00
5163,4429,2,2400.00
5164,3053,2,14010.00
5164,972,3,14545.00
5164,3891,1,10280.00
5165,4596,3,57830.00
5165,2515,1,2265.00
5165,434,2,46350.00
5165,3353,3,12085.00
5166,1139,1,15900.00
5166,4058,2,19635.00
5167,2682,2,70995.00
5167,601,3,27555.00
5167,3520,1,1990.00
5168,4225,3,5315.00
5168,2144,1,11825.00
5168,63,2,31360.00
5168,2982,3,72095.00
5169,768,1,7410.00
5169,3687,2,24645.00
5170,2311,2,9730.00
5170,230,3,5265.00
5170,3149,1,2950.00
5171,3854,3,48000.00
5171,1773,1,11535.00
5171,4692,2,14270.00
5171,2611,3,10830.00
5172,397,1,12645.00
5172,3316,2,55355.00
5173,1940,2,4465.00
5173,4859,3,15625.00
5173,2778,1,20185.00
5174,3483,3,33010.00
5174,1402,1,71545.00
5174,4321,2,27280.00
5174,2240,3,2540.00
5175,26,1,7630.00
5175,2945,2,5865.00
5176,1569,2,2400.00
5176,4488,3,7135.00
5176,2407,1,22170.00
5177,3112,3,13720.00
5177,1031,1,10280.00
5177,3950,2,4990.00
5177,1869,3,3500.00
5178,4655,1,1440.00
5178,2574,2,48550.00
5179,1198,2,19635.00
5179,4117,3,12370.00
5179,2036,1,55905.00
5180,2741,3,26730.00
5180,660,1,1990.00
5180,3579,2,16175.00
5180,1498,3,20735.00
5181,4284,1,11000.00
5181,2203,2,30535.00
5182,827,2,24645.00
5182,3746,3,7355.00
5182,1665,1,6415.00
5183,2370,3,7465.00
5183,289,1,2950.00
5183,3208,2,7685.00
5183,1127,3,22720.00
5184,3913,1,13735.00
5184,1832,2,14270.00
5185,456,2,55355.00
5185,3375,3,1990.00
5185,1294,1,49100.00
5186,1999,3,15625.00
5186,4918,1,19360.00
5186,2837,2,12920.00
5186,756,3,56455.00
5187,3542,1,70720.00
5187,1461,2,27280.00
5188,85,2,5865.00
5188,3004,3,11550.00
5188,923,1,31085.00
5189,1628,3,7135.00
5189,4547,1,24370.00
5189,2466,2,7905.00
5189,385,3,6965.00
5190,3171,1,9455.00
5190,1090,2,4990.00
5191,4714,2,47725.00
5191,2633,3,11260.00
5191,552,1,14820.00
5192,1257,3,12370.00
5192,4176,1,55080.00
5192,2095,2,2540.00
5192,14,3,46625.00
5193,2800,1,4190.00
5193,719,2,16175.00
5194,4343,2,32735.00
5194,2262,3,71270.00
5194,181,1,27830.00
5195,886,3,7355.00
5195,3805,1,5590.00
5195,1724,2,12100.00
5195,4643,3,30810.00
5196,2429,1,2125.00
5196,348,2,7685.00
5197,3972,2,13445.00
5197,1891,3,10005.00
5197,4810,1,7740.00
5198,515,3,1990.00
5198,3434,1,48275.00
5198,1353,2,11810.00
5198,4272,3,14545.00
5199,2058,1,19360.00
5199,4977,2,12095.00
5200,3601,2,26455.00
5200,1520,3,4740.00
5200,4439,1,15900.00
5201,144,3,11550.00
5201,3063,1,30260.00
5201,982,2,71820.00
5201,3901,3,27555.00
5202,1687,1,24370.00
5202,4606,2,7080.00
5203,3230,2,7190.00
5203,1149,3,2675.00
5203,4068,1,7410.00
5204,4773,3,13460.00
5204,2692,1,13995.00
5204,611,2,10555.00
5204,3530,3,5265.00
5205,1316,1,55080.00
5205,4235,2,1715.00
5206,2859,2,15350.00
5206,778,3,19910.00
5206,3697,1,12645.00
5207,4402,3,70445.00
5207,2321,1,27005.00
5207,240,2,2265.00
5207,3159,3,16450.00
5208,945,1,5590.00
5208,3864,2,11275.00
5209,2488,2,6860.00
5209,407,3,24920.00
5209,3326,1,7630.00
5210,4031,3,9180.00
5210,1950,1,7740.00
5210,4869,2,2400.00
5210,2788,3,7960.00
5211,574,1,48275.00
5211,3493,2,14010.00
5212,2117,2,12095.00
5212,36,3,55630.00
5212,2955,1,2265.00
5213,3660,3,3915.00
5213,1579,1,15900.00
5213,4498,2,19635.00
5213,2417,3,10170.00
5214,203,1,30260.00
5214,3122,2,70995.00
5215,1746,2,7080.00
5215,4665,3,5315.00
5215,2584,1,11825.00
5216,3289,3,1850.00
5216,1208,1,7410.00
5216,4127,2,24645.00
5216,2046,3,8180.00
5217,4832,1,13170.00
5217,2751,2,9730.00
5218,1375,2,1715.00
5218,4294,3,48000.00
5218,2213,1,11535.00
5219,2918,3,19085.00
5219,837,1,12645.00
5219,3756,2,55355.00
5219,1675,3,2815.00
